sample_ID,minADE_k,minFDE_k,MR_k,b-minFDE_k
100124,1.296737688096378,0.9737397653023838,0.0,1.5279927122230181
100126,1.4282069541462221,5.049754321841821,1.0,6.000393742048262
100127,0.27017565477072875,0.736765859732795,0.0,1.2791270668286119
100128,0.2738728429205895,0.4233812313650088,0.0,0.9564422097112686
100129,1.1636201623108802,0.4471061328681689,0.0,1.0765935464027283
10013,0.3535445677595633,0.6369759721054673,0.0,1.2802777283127849
100130,0.6285374885110475,1.0176718722103002,0.0,1.8296732958654074
100131,0.6714560426423039,1.3790876985127904,0.0,1.9092781022346836
100132,0.4649567149255129,0.33466536716511835,0.0,0.8963918294208357
100133,0.9679986196688509,1.4091874336857517,0.0,2.287764780399002
100134,1.654786865566024,2.214687438520232,1.0,3.214687425096555
100135,0.28486609126039275,0.6051499887318665,0.0,1.1153988695901682
100136,0.5828561839938634,1.238447849625774,0.0,2.011459555786279
100137,0.1270400421857606,0.17559251943331539,0.0,1.0965135107976935
100138,0.4818837455035928,0.45826221539661904,0.0,1.0209105287637175
100139,0.6807117182919503,1.337785657848006,0.0,2.0470224771284213
10014,0.6700728452460847,0.14856087469657475,0.0,0.8290019926674959
100140,0.215132435678244,0.5289803796267706,0.0,0.9932292514458977
100141,3.81941120021184,7.929577409468045,1.0,8.76356436297861
100142,0.5131180104092957,0.5122853638281636,0.0,1.0578296730691654
100143,0.23632819311893327,0.3943047786354048,0.0,1.347404919938116
100144,0.5597634092698416,0.35253702260130065,0.0,0.8359901114607456
100145,0.36588056354777776,0.5009824497427865,0.0,0.9755764005834657
100146,0.3721358169515021,0.8721580732268189,0.0,1.668116404830572
100147,0.4887056186143878,0.47573422864592535,0.0,0.9721026232138585
100148,0.59545665832842,0.7525352225133728,0.0,1.3782999583483724
100149,0.40585933541734076,0.9386539839556103,0.0,1.50291357800773
10015,1.2342343049950508,1.498971536619886,0.0,2.204553893803003
100150,0.7872464574366352,0.8856639091715828,0.0,1.3727776589401106
100151,0.7243959688864724,0.748038812342241,0.0,1.2535894052490826
100152,0.5235769531981829,0.0567579109459845,0.0,0.5418369168435127
100153,0.18657303656917285,0.5347910485877403,0.0,1.0297349114731613
100154,0.7355394256780341,0.8806943474360115,0.0,1.3925632282817837
100155,0.7263901169200078,0.872192466002659,0.0,1.3382905193268786
100156,0.4010936439774062,0.9923768232604502,0.0,1.834443300611758
100157,1.7992870498812825,1.5616331489611714,0.0,2.2291674751210544
100158,0.8389228588718888,0.5819004283924778,0.0,1.0586822803004532
100159,0.8592430266916117,0.9424475780130448,0.0,1.4638644020571554
100160,2.9422283440706143,6.59334995735483,1.0,7.593332591428001
100161,0.5509057039902686,0.30090418561120813,0.0,0.7414823017900676
100162,0.5986272041871351,0.49190900183047737,0.0,1.0680854067557506
100163,0.522366833085459,0.48847228040465746,0.0,1.1454900276883573
100164,0.5192777569584933,0.2160691903670205,0.0,0.9553840556848361
100165,0.6876964993099465,0.6713954507526786,0.0,1.5029899630078494
100166,0.5822244923568317,0.3246602903651691,0.0,1.1281287982466464
100167,0.39703588483481494,0.2834331105153735,0.0,0.6695581110146799
100168,0.29061052767237416,0.3337705924301038,0.0,0.8027161190073384
100169,0.7095344455858197,1.8409796281754187,0.0,2.636465464316302
10017,5.107131917770536,10.53439202587867,1.0,11.520911398299749
100170,0.2481424183448802,0.7221689171788473,0.0,1.224629771645654
100171,0.33390579503056395,1.1789999786471705,0.0,1.6930537744213776
100172,1.1030114459169935,1.1856509257047687,0.0,1.7882878036229712
100173,0.836173437383734,1.123066286859809,0.0,1.595885175670694
100174,0.9670810622387199,0.36900033573514285,0.0,0.9672995520260448
100175,2.2476266261981492,1.0945717247315567,0.0,1.8396061869793932
100176,0.7353023659281426,1.6647162928618748,0.0,2.291223415192297
100177,1.0708643225076528,1.643329432319081,0.0,2.6433294043875017
100178,0.566693475602954,0.4976299500758918,0.0,1.4076319014175065
100179,1.1584337009191938,2.649238134957316,1.0,3.145774308069813
10018,0.4878556733850434,0.3520970934623299,0.0,0.929196217179566
100180,0.4842258185211549,1.0702962240367289,0.0,1.6271863727970688
100181,0.2682794999322601,0.35898949586041823,0.0,1.0935352344468143
100182,0.36177385074839946,0.24773087190356477,0.0,1.1269905644642755
100183,1.105791467120171,1.9211534790945315,0.0,2.921153476484694
100184,0.6150182864476762,0.14424767655100484,0.0,0.7548248951875063
100185,2.378772264005365,2.5050826434390707,1.0,3.5050736834495
100186,0.3149195165975378,0.8639015012949689,0.0,1.7813996937166447
100187,0.5405062009579175,0.3369972104479062,0.0,0.8164981092306551
100188,0.44966730844356834,0.9924277993483104,0.0,1.4164499308037484
100189,0.6011449315381332,0.7030225258266496,0.0,1.313907279779615
10019,0.5650175990677438,1.1279170330403918,0.0,1.708564899864042
100190,0.8724651350139363,0.5198803316813657,0.0,0.977216322243297
100191,0.19817280788554423,0.2818671137158798,0.0,0.703297477451429
100192,0.5370651240244725,0.6474471811606352,0.0,1.1340129179135485
100193,0.6220277004002152,0.4324151975198077,0.0,1.359326347998504
100194,0.30954393746173603,0.3135150347206925,0.0,0.8413952602773569
100195,0.5307001863583305,0.4194702374056643,0.0,0.9451596789659074
100196,1.09101407816488,0.6573097788718539,0.0,1.2711982375304922
100197,8.160202793601034,19.16177051111758,1.0,20.08064063311553
100198,0.425884694709581,0.29057488455660907,0.0,0.7838045791623491
100199,0.6613369690352445,0.41842645912779186,0.0,1.016510586547343
1002,2.005919400463888,3.3923977105102248,1.0,4.392397675851855
10020,1.0275457156494034,0.9762919740425507,0.0,1.9136415608077866
100200,0.7070653395948324,0.6834901608148124,0.0,1.3576240682809035
100201,0.3341538877080443,0.21591896164126684,0.0,1.045509572073102
